0
"2,171530158730159"
"2,177531623931624"
"2,171530158730159"
"2,155526251526252"
"2,132520634920635"
"2,101513064713065"
"2,0645040293040293"
"2,024494261294261"
"1,9784830280830281"
"1,9364727716727717"
"1,903464713064713"
"1,878458608058608"
"1,8634549450549451"
"1,853452503052503"
"1,8494515262515263"
"1,8494515262515263"
"1,8584537240537242"
"1,878458608058608"
"1,9134671550671551"
"1,9644796092796093"
"2,029495482295482"
"2,101513064713065"
"2,175531135531136"
"2,2505494505494505"
"2,3145650793650794"
"2,363577045177045"
"2,3965851037851036"
"2,410588522588523"
"2,404587057387057"
"2,385582417582418"
"2,3505738705738706"
"2,302562148962149"
"2,2485489621489623"
"2,1885343101343104"
"2,1245186813186816"
"2,0525010989010988"
"1,9744820512820513"
"1,8904615384615386"
"1,813442735042735"
"1,747426617826618"
"1,6964141636141636"
"1,662405860805861"
"1,6504029304029306"
"1,6544039072039074"
"1,683410989010989"
"1,7334231990231992"
"1,803440293040293"
"1,8894612942612943"
"1,9884854700854702"
"2,0995125763125766"
"2,2085391941391945"
"2,305562881562882"
"2,3905836385836388"
"2,461600976800977"
"2,5146139194139194"
"2,5486222222222223"
"2,5586246642246646"
"2,5456214896214897"
"2,5026109890109893"
"2,4375951159951157"
"2,3495736263736267"
"2,2405470085470087"
"2,1165167277167276"
"1,982484004884005"
"1,843450061050061"
"1,7114178266178266"
"1,58838778998779"
"1,484362393162393"
"1,4053431013431015"
"1,3573313797313797"
"1,343327960927961"
"1,3603321123321124"
"1,4103443223443222"
"1,4923643467643468"
"1,6043916971916974"
"1,7334231990231992"
"1,872457142857143"
"2,017492551892552"
"2,15752673992674"
"2,2955604395604396"
"2,431593650793651"
"2,5586246642246646"
"2,671652258852259"
"2,7716766788766787"
"2,8556971916971916"
"2,9147115995115995"
"2,946719413919414"
"2,9487199023199024"
"2,921713308913309"
"2,866699877899878"
"2,7826793650793653"
"2,671652258852259"
"2,5346188034188035"
"2,3775804639804643"
"2,202537728937729"
"2,0154920634920637"
"1,8264459096459098"
"1,6414007326007327"
"1,4653577533577535"
"1,3083194139194139"
"1,178287667887668"
"1,078263247863248"
"1,013247374847375"
"0,984240293040293"
"0,9892415140415141"
"1,0332522588522588"
"1,1022691086691088"
"1,2012932844932847"
"1,3323252747252747"
"1,48836336996337"
"1,6584048840048842"
"1,8374485958485958"
"2,024494261294261"
"2,2135404151404154"
"2,4005860805860806"
"2,5736283272283274"
"2,727665934065934"
"2,8606984126984125"
"2,970725274725275"
"3,051745054945055"
"3,099756776556777"
"3,1097592185592187"
"3,081752380952381"
"3,0227379731379735"
"2,936716971916972"
"2,8206886446886443"
"2,682654945054945"
"2,5206153846153847"
"2,347573137973138"
"2,1665289377289376"
"1,987485225885226"
"1,8154432234432234"
"1,653403663003663"
"1,5103687423687424"
"1,3913396825396827"
"1,2973167277167277"
"1,2373020757020758"
"1,2092952380952382"
"1,2102954822954823"
"1,2393025641025641"
"1,2913152625152624"
"1,363332844932845"
"1,4543550671550671"
"1,5643819291819292"
"1,6904126984126984"
"1,8224449328449328"
"1,9564776556776557"
"2,087509645909646"
"2,2135404151404154"
"2,3305689865689865"
"2,4365948717948718"
"2,5226158730158734"
"2,5886319902319905"
"2,636643711843712"
"2,6636503052503055"
"2,6646505494505495"
"2,640644688644689"
"2,593633211233211"
"2,5286173382173383"
"2,452598778998779"
"2,367578021978022"
"2,278556288156288"
"2,1865338217338217"
"2,0945113553113552"
"2,0014886446886444"
"1,9144673992673995"
"1,8414495726495725"
"1,778434188034188"
"1,7304224664224663"
"1,6944136752136751"
"1,6754090354090354"
"1,6694075702075704"
"1,674408791208791"
"1,6884122100122099"
"1,7174192918192919"
"1,7594295482295483"
"1,8094417582417581"
"1,8634549450549451"
"1,9224693528693528"
"1,9784830280830281"
"2,0354969474969478"
"2,096511843711844"
"2,153525763125763"
"2,2075389499389497"
"2,253550183150183"
"2,2945601953601953"
"2,331569230769231"
"2,3645772893772894"
"2,392584126984127"
"2,406587545787546"
"2,4115887667887668"
"2,405587301587302"
"2,3915838827838827"
"2,3645772893772894"
"2,32656800976801"
"2,2755555555555556"
"2,216541147741148"
"2,155526251526252"
"2,0905103785103782"
"2,01949304029304"
"1,9404737484737484"
"1,862454700854701"
"1,7914373626373628"
"1,7324229548229548"
"1,678409768009768"
"1,633398778998779"
"1,6003907203907204"
"1,5763848595848597"
"1,5753846153846154"
"1,5953894993894993"
"1,633398778998779"
"1,6894124542124542"
"1,7604297924297925"
"1,8454505494505493"
"1,942474236874237"
"2,053501343101343"
"2,1705299145299146"
"2,2895589743589744"
"2,4025865689865693"
"2,5096126984126985"
"2,6056361416361415"
"2,6846554334554336"
"2,740669108669109"
"2,765675213675214"
"2,761674236874237"
"2,7296664224664227"
"2,6706520146520147"
"2,5846310134310135"
"2,4706031746031747"
"2,3345699633699635"
"2,181532600732601"
"2,0164923076923076"
"1,8494515262515263"
"1,6854114774114775"
"1,5343746031746033"
"1,4003418803418806"
"1,2913152625152624"
"1,2092952380952382"
"1,1572825396825397"
"1,1402783882783885"
"1,163284004884005"
"1,2293001221001223"
"1,3243233211233212"
"1,4543550671550671"
"1,6103931623931624"
"1,7894368742368745"
"1,987485225885226"
"2,1935355311355313"
"2,3945846153846153"
"2,5846310134310135"
"2,7556727716727716"
"2,8967072039072037"
"3,006734065934066"
"3,0807521367521367"
"3,116760927960928"
"3,1117597069597074"
"3,0637479853479856"
"2,974726251526252"
"2,847695238095238"
"2,692657387057387"
"2,5166144078144077"
"2,324567521367521"
"2,1205177045177046"
"1,912466910866911"
"1,7124180708180707"
"1,5273728937728939"
"1,3643330891330891"
"1,2272996336996338"
"1,1202735042735044"
"1,0472556776556776"
"1,0102466422466423"
"1,0072459096459097"
"1,0422544566544567"
"1,1172727716727717"
"1,2303003663003662"
"1,3713347985347986"
"1,5333743589743591"
"1,7104175824175825"
"1,9014642246642246"
"2,096511843711844"
"2,2885587301587305"
"2,468602686202686"
"2,631642490842491"
"2,767675702075702"
"2,8787028083028083"
"2,956721855921856"
"3,0037333333333334"
"3,017736752136752"
"2,999732356532357"
"2,947719658119658"
"2,865699633699634"
"2,7596737484737486"
"2,6296420024420026"
"2,4856068376068374"
"2,328568498168498"
"2,1685294261294263"
"2,0054896214896214"
"1,8484512820512822"
"1,7024156288156287"
"1,5743843711843712"
"1,4653577533577535"
"1,379336752136752"
"1,3133206349206348"
"1,2703101343101344"
"1,2623081807081806"
"1,2793123321123323"
"1,3203223443223444"
"1,3843379731379732"
"1,468358485958486"
"1,56938315018315"
"1,6894124542124542"
"1,8194442002442002"
"1,9524766788766788"
"2,0855091575091573"
"2,2155409035409033"
"2,3385709401709405"
"2,447597557997558"
"2,5386197802197805"
"2,608636874236874"
"2,6576488400488403"
"2,687656166056166"
"2,6946578754578754"
"2,6786539682539683"
"2,640644688644689"
"2,5836307692307696"
"2,5096126984126985"
"2,42659242979243"
"2,3335697191697196"
"2,231544810744811"
"2,1245186813186816"
"2,017492551892552"
"1,9184683760683763"
"1,8254456654456654"
"1,7424253968253969"
"1,6714080586080586"
"1,6153943833943833"
"1,5803858363858365"
"1,5633816849816848"
"1,5663824175824177"
"1,5843868131868133"
"1,6213958485958486"
"1,6734085470085471"
"1,7404249084249084"
"1,818443956043956"
"1,902464468864469"
"1,992486446886447"
"2,0805079365079364"
"2,1615277167277167"
"2,2345455433455435"
"2,2985611721611723"
"2,352574358974359"
"2,3935843711843714"
"2,4195907203907203"
"2,431593650793651"
"2,4295931623931626"
"2,412589010989011"
"2,378580708180708"
"2,3335697191697196"
"2,279556532356532"
"2,2195418803418803"
"2,156526495726496"
"2,093511111111111"
"2,0314959706959708"
"1,9704810744810743"
"1,9114666666666666"
"1,8634549450549451"
"1,828446398046398"
"1,8054407814407814"
"1,7914373626373628"
"1,7854358974358975"
"1,7884366300366301"
"1,802440048840049"
"1,8274461538461537"
"1,862454700854701"
"1,902464468864469"
"1,9474754578754578"
"1,9964874236874237"
"2,046499633699634"
"2,0955115995115996"
"2,1455238095238096"
"2,1935355311355313"
"2,2355457875457874"
"2,2685538461538464"
"2,292559706959707"
"2,3095638583638585"
"2,3155653235653233"
"2,3125645909645907"
"2,2985611721611723"
"2,2725548229548234"
"2,2345455433455435"
"2,1935355311355313"
"2,149524786324786"
"2,103513553113553"
"2,053501343101343"
"2,0004884004884005"
"1,9464752136752137"
"1,8964630036630037"
"1,8504517704517705"
"1,8114422466422466"
"1,7764336996336996"
"1,7544283272283272"
"1,7414251526251527"
"1,7394246642246642"
"1,7494271062271063"
"1,7724327228327228"
"1,8064410256410257"
"1,8504517704517705"
"1,9054652014652016"
"1,9714813186813187"
"2,0444991452991452"
"2,1205177045177046"
"2,195536019536019"
"2,274555311355311"
"2,347573137973138"
"2,4095882783882785"
"2,462601221001221"
"2,5026109890109893"
"2,5246163614163613"
"2,529617582417582"
"2,5206153846153847"
"2,494609035409036"
"2,4495980463980462"
"2,3865826617826618"
"2,3125645909645907"
"2,232545054945055"
"2,1455238095238096"
"2,049500366300366"
"1,9444747252747252"
"1,843450061050061"
"1,752427838827839"
"1,6754090354090354"
"1,6083926739926742"
"1,5543794871794872"
"1,5143697191697192"
"1,494364835164835"
"1,4923643467643468"
"1,5063677655677656"
"1,5413763125763125"
"1,593389010989011"
"1,6614056166056166"
"1,7404249084249084"
"1,8304468864468866"
"1,9304713064713064"
"2,0414984126984126"
"2,158526984126984"
"2,2725548229548234"
"2,3765802197802195"
"2,468602686202686"
"2,546621733821734"
"2,615638583638584"
"2,671652258852259"
"2,7056605616605616"
"2,7146627594627595"
"2,7006593406593407"
"2,658649084249084"
"2,5946334554334554"
"2,513613675213675"
"2,4185904761904764"
"2,3115643467643467"
"2,1915350427350426"
"2,0645040293040293"
"1,937473015873016"
"1,8164434676434678"
"1,7054163614163615"
"1,6053919413919413"
"1,5203711843711845"
"1,4523545787545786"
"1,4013421245421245"
"1,3763360195360197"
"1,3803369963369965"
"1,4113445665445665"
"1,4653577533577535"
"1,5393758241758242"
"1,6353992673992674"
"1,7504273504273504"
"1,8794588522588522"
"2,0154920634920637"
"2,1505250305250305"
"2,2845577533577535"
"2,4115887667887668"
"2,5286173382173383"
"2,6296420024420026"
"2,7086612942612946"
"2,760673992673993"
"2,7836796092796092"
"2,7826793650793653"
"2,7516717948717946"
"2,692657387057387"
"2,6056361416361415"
"2,497609768009768"
"2,3705787545787547"
"2,2295443223443225"
"2,0805079365079364"
"1,9304713064713064"
"1,7854358974358975"
"1,6544039072039074"
"1,5403760683760683"
"1,4463531135531136"
"1,3763360195360197"
"1,3313250305250306"
"1,3203223443223444"
"1,3403272283272285"
"1,3893391941391942"
"1,4653577533577535"
"1,5633816849816848"
"1,6794100122100122"
"1,812442490842491"
"1,9554774114774116"
"2,102513308913309"
"2,2445479853479857"
"2,3735794871794873"
"2,4826061050061052"
"2,57662905982906"
"2,6476463980463985"
"2,6946578754578754"
"2,7136625152625156"
"2,7056605616605616"
"2,6686515262515265"
"2,6056361416361415"
"2,5226158730158734"
"2,4205909645909647"
"2,3045626373626376"
"2,1825328449328447"
"2,0615032967032967"
"1,943474481074481"
"1,8314471306471307"
"1,7334231990231992"
"1,6514031746031745"
"1,5913885225885225"
"1,5503785103785104"
"1,5333743589743591"
"1,5393758241758242"
"1,5673826617826618"
"1,6153943833943833"
"1,6814105006105007"
"1,7594295482295483"
"1,8514520146520146"
"1,9544771672771672"
"2,0595028083028084"
"2,1595272283272284"
"2,2495492063492066"
"2,3295687423687426"
"2,3945846153846153"
"2,4435965811965814"
"2,47660463980464"
"2,487607326007326"
"2,481605860805861"
"2,4555995115995115"
"2,4135892551892555"
"2,358575824175824"
"2,2935599511599514"
"2,218541636141636"
"2,1345211233211234"
"2,0454993894993896"
"1,958478144078144"
"1,8814593406593407"
"1,813442735042735"
"1,753428083028083"
"1,7014153846153848"
"1,6644063492063494"
"1,6444014652014654"
"1,6484024420024421"
"1,6714080586080586"
"1,7074168498168498"
"1,753428083028083"
"1,808441514041514"
"1,8764581196581198"
"1,9554774114774116"
"2,0444991452991452"
"2,1365216117216117"
"2,223542857142857"
"2,301561904761905"
"2,3695785103785107"
"2,427592673992674"
"2,472603663003663"
"2,5036112332112332"
"2,5206153846153847"
"2,5186148962148964"
"2,493608791208791"
"2,4535990231990232"
"2,3955848595848597"
"2,320566544566544"
"2,23854652014652"
"2,1505250305250305"
"2,0615032967032967"
"1,9704810744810743"
"1,8854603174603175"
"1,8064410256410257"
"1,7354236874236875"
"1,677409523809524"
"1,6373997557997557"
"1,612393650793651"
"1,6063921855921857"
"1,6113934065934066"
"1,6353992673992674"
"1,6724083028083028"
"1,7214202686202686"
"1,7854358974358975"
"1,8594539682539681"
"1,9364727716727717"
"2,0164923076923076"
"2,096511843711844"
"2,175531135531136"
"2,2515496947496945"
"2,3195663003663003"
"2,378580708180708"
"2,422591452991453"
"2,4545992673992676"
"2,4706031746031747"
"2,473603907203907"
"2,4636014652014655"
"2,4365948717948718"
"2,3935843711843714"
"2,342571916971917"
"2,282557264957265"
"2,217541391941392"
"2,1465240537240535"
"2,070505494505494"
"1,9964874236874237"
"1,928470818070818"
"1,8704566544566545"
"1,8224449328449328"
"1,7834354090354092"
"1,7574290598290598"
"1,7364239316239316"
"1,727421733821734"
"1,7354236874236875"
"1,7564288156288157"
"1,7864361416361416"
"1,8224449328449328"
"1,8634549450549451"
"1,9074656898656899"
"1,953476923076923"
"2,0004884004884005"
"2,049500366300366"
"2,0945113553113552"
"2,137521855921856"
"2,174530891330891"
"2,2085391941391945"
"2,232545054945055"
"2,2505494505494505"
"2,256550915750916"
"2,253550183150183"
"2,2505494505494505"
"2,2415472527472526"
"2,2345455433455435"
"2,2295443223443225"
"2,216541147741148"
"2,196536263736264"
"2,174530891330891"
"2,1525255189255192"
"2,132520634920635"
"2,1105152625152623"
"2,0895101343101343"
"2,0735062271062272"
"2,0615032967032967"
"2,0505006105006105"
"2,033496459096459"
"2,0184927960927963"
"2,002488888888889"
"1,9884854700854702"
"1,9784830280830281"
"1,9734818070818072"
"1,967480341880342"
"1,958478144078144"
"1,9494759462759463"
"1,9394735042735043"
"1,933472039072039"
"1,9294710622710622"
"1,9304713064713064"
"1,9344722832722832"
"1,9414739926739928"
"1,9444747252747252"
"1,9494759462759463"
"1,9644796092796093"
"1,9844844932844932"
"2,0054896214896214"
"2,027494993894994"
"2,0505006105006105"
"2,072505982905983"
"2,093511111111111"
"2,117516971916972"
"2,1415228327228326"
"2,1695296703296703"
"2,196536263736264"
"2,2145406593406594"
"2,2305445665445665"
"2,23854652014652"
"2,242547496947497"
"2,243547741147741"
"2,236546031746032"
"2,2245431013431016"
"2,206538705738706"
"2,1845333333333334"
"2,1595272283272284"
"2,1305201465201464"
"2,098512332112332"
"2,0635037851037854"
"2,02649474969475"
"1,9904859584859584"
"1,9604786324786325"
"1,937473015873016"
"1,9184683760683763"
"1,8974632478632478"
"1,8824595848595849"
"1,8714568986568987"
"1,8684561660561663"
"1,8714568986568987"
"1,883459829059829"
"1,8984634920634922"
"1,9154676434676434"
"1,9344722832722832"
"1,9594783882783884"
"1,9884854700854702"
"2,012491330891331"
"2,0384976800976804"
"2,0665045177045176"
"2,093511111111111"
"2,1205177045177046"
"2,1435233211233213"
"2,1635282051282054"
"2,177531623931624"
"2,1905347985347983"
"2,1985367521367523"
"2,202537728937729"
"2,2055384615384614"
"2,2055384615384614"
"2,199536996336996"
"2,1895345543345544"
"2,177531623931624"
"2,1655286935286937"
"2,1525255189255192"
"2,142523076923077"
"2,1275194139194142"
"2,1095150183150184"
"2,0885098901098904"
"2,0645040293040293"
"2,0434989010989013"
"2,02649474969475"
"2,0114910866910867"
"1,997487667887668"
"1,9834842490842493"
"1,9694808302808304"
"1,9574778998778999"
"1,9514764346764348"
"1,9474754578754578"
"1,9494759462759463"
"1,9514764346764348"
"1,9524766788766788"
"1,9574778998778999"
"1,9654798534798537"
"1,977482783882784"
"1,992486446886447"
"2,0054896214896214"
"2,01949304029304"
"2,0344967032967034"
"2,0505006105006105"
"2,0655042735042732"
"2,077507203907204"
"2,0865094017094017"
"2,0945113553113552"
"2,101513064713065"
"2,106514285714286"
"2,112515750915751"
"2,117516971916972"
"2,1165167277167276"
"2,113515995115995"
"2,10751452991453"
"2,102513308913309"
"2,0945113553113552"
